lemmatized_tokens
"['cropped', 'jacket', 'made', 'wool', 'blend', 'fabric', 'high', 'collar', 'long', 'sleeve', 'elastic', 'cuff', 'front', 'patch', 'pocket', 'flap', 'elastic', 'hem', 'front', 'snap', 'button', 'closure']"
"['straight', 'fit', 'blazer', 'made', 'linen', 'notched', 'lapel', 'collar', 'long', 'sleeve', 'buttoned', 'cuff', 'flap', 'pocket', 'hip', 'interior', 'pocket', 'back', 'vent', 'front', 'button', 'closure']"
"['lapel', 'collar', 'jacket', 'long', 'sleeve', 'buttoned', 'cuff', 'patch', 'pocket', 'flap', 'chest', 'side', 'pocket', 'hip', 'front', 'hidden', 'button', 'closure']"
"['cropped', 'jacket', 'lightly', 'quilted', 'interior', 'lapel', 'collar', 'long', 'sleeve', 'flap', 'patch', 'pocket', 'hip', 'washed', 'effect', 'rib', 'hem', 'front', 'zip', 'closure']"
"['relaxed', 'fit', 'jacket', 'leather', 'spread', 'collar', 'long', 'sleeve', 'slit', 'cuff', 'button', 'closure', 'patch', 'pocket', 'hip', 'back', 'vent', 'front', 'button', 'closure']"
"['lightweight', 'jacket', 'made', 'technical', 'fabric', 'round', 'neck', 'long', 'sleeve', 'welt', 'pocket', 'hip', 'interior', 'pocket', 'rib', 'trim', 'front', 'zip', 'closure']"
"['straight', 'fit', 'jacket', 'made', 'dense', 'stretch', 'fabric', 'notched', 'lapel', 'collar', 'long', 'sleeve', 'buttoned', 'cuff', 'welt', 'pocket', 'chest', 'flap', 'pocket', 'hip', 'interior', 'pocket', 'back', 'vent', 'front', 'button', 'closure']"
"['jacket', 'made', 'faux', 'leather', 'fabric', 'high', 'collar', 'long', 'sleeve', 'welt', 'pocket', 'hip', 'interior', 'pocket', 'rib', 'trim', 'front', 'zip', 'closure']"
"['varsity', 'jacket', 'made', 'faux', 'suede', 'fabric', 'double', 'welt', 'pocket', 'hip', 'interior', 'pocket', 'front', 'back', 'contrasting', 'patch', 'appliqus', 'embroidery', 'rib', 'trim', 'front', 'snap', 'button', 'closure']"
"['overshirt', 'made', 'stretchy', 'fabric', 'lapel', 'collar', 'long', 'sleeve', 'snap', 'buttoned', 'cuff', 'chest', 'patch', 'pocket', 'front', 'snap', 'button', 'closure']"
"['jacket', 'made', 'technical', 'fabric', 'padded', 'interior', 'tonal', 'elastic', 'rib', 'high', 'collar', 'long', 'sleeve', 'welt', 'pocket', 'hip', 'interior', 'pocket', 'interior', 'elastic', 'finish', 'front', 'zip', 'closure']"
"['oversized', 'jacket', 'notched', 'lapel', 'collar', 'long', 'sleeve', 'flap', 'pocket', 'hip', 'interior', 'pocket', 'front', 'button', 'closure']"
"['varsity', 'jacket', 'elastic', 'collar', 'long', 'sleeve', 'welt', 'pocket', 'hip', 'interior', 'pocket', 'embroidered', 'appliqu', 'contrast', 'front', 'back', 'patch', 'rib', 'trim', 'front', 'snap', 'button', 'closure']"
"['varsity', 'jacket', 'padded', 'interior', 'rib', 'elastic', 'collar', 'long', 'sleeve', 'contrast', 'faux', 'leather', 'double', 'welt', 'pocket', 'hip', 'interior', 'pocket', 'contrasting', 'patch', 'appliqus', 'front', 'back', 'rib', 'trim', 'front', 'snap', 'button', 'closure']"
"['jacket', 'lightly', 'padded', 'interior', 'rib', 'collar', 'long', 'sleeve', 'flap', 'pocket', 'waist', 'rib', 'trim', 'front', 'asymmetric', 'zip', 'closure']"
"['faux', 'leather', 'jacket', 'padded', 'interior', 'lapel', 'collar', 'long', 'sleeve', 'snap', 'buttoned', 'cuff', 'welt', 'pocket', 'hip', 'interior', 'pocket', 'elastic', 'hem', 'front', 'zip', 'hidden', 'snap', 'button', 'flap']"
"['jacket', 'made', 'faux', 'leather', 'fabric', 'rib', 'elastic', 'collar', 'long', 'sleeve', 'zip', 'pocket', 'flap', 'hip', 'interior', 'pocket', 'elastic', 'hem', 'front', 'zip', 'closure']"
"['varsity', 'jacket', 'high', 'collar', 'long', 'sleeve', 'welt', 'pocket', 'hip', 'interior', 'pocket', 'rib', 'trim', 'front', 'snap', 'button', 'closure']"
"['lapel', 'collar', 'jacket', 'long', 'sleeve', 'buttoned', 'cuff', 'flap', 'pocket', 'chest', 'welt', 'pocket', 'hip', 'front', 'button', 'closure']"
"['jacket', 'made', 'faux', 'suede', 'fabric', 'rib', 'elastic', 'collar', 'long', 'sleeve', 'welt', 'pocket', 'hip', 'rib', 'trim', 'front', 'zip', 'closure']"
"['jacket', 'made', 'suede', 'cropped', 'length', 'lapel', 'collar', 'long', 'sleeve', 'front', 'hidden', 'inseam', 'pocket', 'front', 'zip', 'closure']"
"['jacket', 'made', 'wool', 'blend', 'fabric', 'lightly', 'padded', 'interior', 'lapel', 'collar', 'long', 'sleeve', 'front', 'patch', 'pocket', 'flap', 'interior', 'pocket', 'cropped', 'length', 'ribbed', 'elastic', 'hem', 'front', 'hidden', 'button', 'closure', 'origin', 'special', 'collection']"
"['jacket', 'lightly', 'padded', 'interior', 'contrasting', 'lapel', 'collar', 'long', 'sleeve', 'buttoned', 'cuff', 'washed', 'effect', 'double', 'welt', 'pocket', 'chest', 'hip', 'front', 'zip', 'closure']"
"['jacket', 'made', 'textured', 'fabric', 'lapel', 'collar', 'long', 'sleeve', 'buttoned', 'cuff', 'patch', 'pocket', 'chest', 'hidden', 'pocket', 'hip', 'side', 'vent', 'hem', 'front', 'button', 'closure']"
"['jacket', 'made', 'dense', 'cotton', 'fabric', 'cut', 'bias', 'lapel', 'collar', 'long', 'sleeve', 'buttoned', 'cuff', 'welt', 'pocket', 'hip', 'interior', 'pocket', 'cropped', 'length', 'front', 'zip', 'closure']"
"['quilted', 'jacket', 'made', 'technical', 'fabric', 'high', 'collar', 'long', 'sleeve', 'flap', 'pocket', 'chest', 'hidden', 'inseam', 'pocket', 'side', 'hip', 'interior', 'pocket', 'interior', 'elastic', 'hem', 'cropped', 'length', 'front', 'zip', 'closure']"
"['jacket', 'made', 'technical', 'fabric', 'quilted', 'interior', 'lapel', 'collar', 'long', 'sleeve', 'flap', 'patch', 'pocket', 'hip', 'rib', 'trim', 'front', 'button', 'closure']"
"['jacket', 'made', 'faux', 'leather', 'fabric', 'lapel', 'collar', 'long', 'sleeve', 'snap', 'buttoned', 'cuff', 'welt', 'pocket', 'hip', 'front', 'snap', 'button', 'closure']"
"['lapel', 'collar', 'jacket', 'long', 'sleeve', 'buttoned', 'cuff', 'flap', 'pocket', 'chest', 'welt', 'pocket', 'hip', 'front', 'button', 'closure']"
"['denim', 'jacket', 'lapel', 'collar', 'long', 'sleeve', 'buttoned', 'cuff', 'flap', 'pocket', 'chest', 'welt', 'pocket', 'hip', 'washed', 'effect', 'rip', 'front', 'button', 'closure']"
"['jacket', 'lightly', 'padded', 'interior', 'lapel', 'collar', 'long', 'sleeve', 'buttoned', 'cuff', 'flap', 'pocket', 'chest', 'welt', 'pocket', 'hip', 'front', 'button', 'closure']"
"['varsity', 'jacket', 'made', 'faux', 'suede', 'fabric', 'lapel', 'collar', 'long', 'sleeve', 'double', 'welt', 'pocket', 'hip', 'interior', 'pocket', 'front', 'contrasting', 'patch', 'appliqus', 'embroidery', 'rib', 'trim', 'front', 'snap', 'button', 'closure']"
"['jacket', 'made', 'technical', 'fabric', 'padded', 'interior', 'high', 'collar', 'front', 'zip', 'closure', 'long', 'sleeve', 'elastic', 'strap', 'cuff', 'front', 'back', 'contrast', 'embroidered', 'text', 'zip', 'pocket', 'hip', 'adjustable', 'elastic', 'strap', 'hem', 'side', 'zipper', 'strap']"
"['boxy', 'bomber', 'jacket', 'rib', 'elastic', 'collar', 'long', 'sleeve', 'welt', 'pocket', 'hip', 'elasticized', 'trim', 'front', 'zip', 'closure']"
"['relaxed', 'fit', 'overshirt', 'lapel', 'collar', 'long', 'sleeve', 'buttoned', 'cuff', 'side', 'hidden', 'inseam', 'pocket', 'front', 'button', 'closure']"
"['straight', 'fit', 'blazer', 'notched', 'lapel', 'collar', 'long', 'sleeve', 'buttoned', 'cuff', 'flap', 'pocket', 'hip', 'interior', 'pocket', 'central', 'back', 'vent', 'hem', 'front', 'button', 'closure']"
"['puffer', 'jacket', 'high', 'collar', 'adjustable', 'hood', 'long', 'sleeve', 'interior', 'rib', 'cuff', 'welt', 'pocket', 'hip', 'interior', 'pocket', 'adjustable', 'hem', 'side', 'elastic', 'front', 'zip', 'hidden', 'snap', 'button', 'flap']"
"['padded', 'jacket', 'made', 'technical', 'fabric', 'high', 'collar', 'long', 'sleeve', 'welt', 'pocket', 'hip', 'elasticized', 'trim', 'front', 'zip', 'closure']"
"['jacket', 'made', 'cotton', 'blend', 'fabric', 'high', 'collar', 'long', 'sleeve', 'welt', 'pocket', 'hip', 'rib', 'trim', 'cropped', 'length', 'front', 'zip', 'closure']"
"['jacket', 'made', 'dense', 'technical', 'fabric', 'lapel', 'collar', 'long', 'sleeve', 'buttoned', 'cuff', 'multifunctional', 'front', 'pocket', 'front', 'zip', 'hidden', 'snap', 'button', 'flap']"
"['oversized', 'jacket', 'made', 'technical', 'fabric', 'high', 'collar', 'long', 'sleeve', 'pocket', 'detail', 'welt', 'pocket', 'hip', 'interior', 'pocket', 'rib', 'trim', 'adjustable', 'asymmetric', 'hem', 'side', 'zipper', 'front', 'zip', 'closure']"
"['roomy', 'jacket', 'made', 'lightweight', 'fabric', 'lapel', 'collar', 'long', 'sleeve', 'elastic', 'cuff', 'contrasting', 'patch', 'appliqus', 'embroidery', 'front', 'back', 'front', 'pouch', 'pocket', 'elastic', 'hem', 'front', 'zip', 'closure']"
"['jacket', 'made', 'cotton', 'denim', 'lapel', 'collar', 'long', 'sleeve', 'buttoned', 'cuff', 'patch', 'pocket', 'chest', 'side', 'pocket', 'hip', 'washed', 'effect', 'front', 'zip', 'closure']"
"['lapel', 'collar', 'jacket', 'long', 'sleeve', 'buttoned', 'cuff', 'flap', 'pocket', 'chest', 'welt', 'pocket', 'hip', 'washed', 'uneven', 'textured', 'effect', 'front', 'button', 'closure']"
"['jacket', 'made', 'technical', 'effect', 'fabric', 'padded', 'interior', 'faux', 'shearling', 'lapel', 'collar', 'long', 'sleeve', 'elastic', 'cuff', 'welt', 'pocket', 'hip', 'rib', 'trim', 'front', 'zip', 'closure']"
"['jacket', 'made', 'wool', 'blend', 'fabric', 'lapel', 'collar', 'long', 'sleeve', 'welt', 'pocket', 'hip', 'interior', 'pocket', 'rib', 'trim', 'front', 'zip', 'closure']"
"['jacket', 'made', 'cotton', 'linen', 'blend', 'fabric', 'lapel', 'collar', 'long', 'sleeve', 'buttoned', 'cuff', 'patch', 'pocket', 'chest', 'side', 'pocket', 'hip', 'elastic', 'hem', 'front', 'zip', 'closure']"
"['jacket', 'made', 'faux', 'shearling', 'fabric', 'rib', 'elastic', 'collar', 'long', 'sleeve', 'welt', 'pocket', 'hip', 'interior', 'pocket', 'rib', 'trim', 'front', 'zip', 'closure']"
"['cropped', 'jacket', 'made', 'leather', 'treated', 'give', 'wrinkle', 'look', 'lapel', 'collar', 'long', 'sleeve', 'welt', 'pocket', 'hip', 'interior', 'pocket', 'front', 'zip', 'closure', 'origin', 'special', 'collection']"
"['lapel', 'collar', 'jacket', 'long', 'sleeve', 'front', 'pouch', 'pocket', 'front', 'zip', 'closure']"
"['technical', 'fabric', 'jacket', 'lightly', 'padded', 'interior', 'undergone', 'special', 'dyeing', 'washing', 'process', 'give', 'unique', 'look', 'reason', 'color', 'may', 'differ', 'slightly', 'seen', 'photo', 'collar', 'long', 'sleeve', 'ribbed', 'elastic', 'flap', 'pocket', 'hip', 'interior', 'pocket', 'rib', 'elastic', 'hem', 'front', 'zip', 'closure', 'origin', 'special', 'collection']"
"['jacket', 'made', 'wool', 'blend', 'fabric', 'pointed', 'lapel', 'collar', 'long', 'sleeve', 'buttoned', 'cuff', 'welt', 'pocket', 'chest', 'flap', 'pocket', 'hip', 'interior', 'pocket', 'back', 'vent', 'front', 'double', 'breasted', 'button', 'closure']"
"['regular', 'fit', 'blazer', 'made', 'wool', 'blend', 'fabric', 'notched', 'lapel', 'collar', 'long', 'sleeve', 'buttoned', 'cuff', 'welt', 'pocket', 'chest', 'double', 'welt', 'pocket', 'hip', 'interior', 'pocket', 'back', 'vent', 'front', 'button', 'closure', 'origin', 'special', 'collection']"
"['lapel', 'collar', 'jacket', 'long', 'sleeve', 'elastic', 'cuff', 'patch', 'pocket', 'hip', 'elastic', 'hem', 'front', 'snap', 'button', 'closure']"
"['relaxed', 'fit', 'jacket', 'made', 'unwashed', 'denim', 'give', 'rigid', 'appearance', 'first', 'time', 'worn', 'soften', 'time', 'used', 'lapel', 'collar', 'long', 'sleeve', 'buttoned', 'cuff', 'welt', 'pocket', 'hip', 'front', 'zip', 'closure']"
"['full', 'cut', 'jacket', 'lapel', 'collar', 'long', 'sleeve', 'front', 'button', 'closure']"
"['cropped', 'overshirt', 'made', 'contrast', 'double', 'faced', 'fabric', 'lapel', 'collar', 'long', 'sleeve', 'buttoned', 'cuff', 'chest', 'patch', 'pocket', 'adjustable', 'hem', 'side', 'elastic', 'front', 'button', 'closure', 'partially', 'hidden', 'flap']"
"['varsity', 'jacket', 'stretchy', 'collar', 'contrasting', 'hood', 'long', 'sleeve', 'welt', 'pocket', 'hip', 'interior', 'pocket', 'embroidered', 'appliqu', 'contrast', 'front', 'back', 'patch', 'rib', 'trim', 'front', 'snap', 'button', 'closure']"
"['cropped', 'jacket', 'lapel', 'collar', 'long', 'sleeve', 'front', 'utility', 'pocket', 'zip', 'closure', 'washed', 'effect', 'elastic', 'hem', 'adjustable', 'hem', 'side', 'elastic', 'front', 'zip', 'closure']"
"['boxy', 'fit', 'jacket', 'made', 'unwashed', 'denim', 'fabric', 'give', 'rigid', 'appearance', 'first', 'time', 'worn', 'soften', 'time', 'used', 'lapel', 'collar', 'long', 'sleeve', 'buttoned', 'cuff', 'front', 'patch', 'pocket', 'flap', 'allover', 'contrasting', 'topstitching', 'detail', 'front', 'zip', 'closure', 'origin', 'special', 'collection']"
"['cotton', 'knit', 'cardigan', 'lapel', 'collar', 'long', 'sleeve', 'flap', 'detail', 'chest', 'matching', 'tonal', 'denim', 'trim', 'washed', 'effect', 'front', 'snap', 'button', 'closure', 'item', 'unique', 'look', 'due', 'special', 'washing', 'process', 'reason', 'color', 'may', 'differ', 'slightly', 'seen', 'photo']"
"['jacket', 'made', 'windproof', 'water', 'repellent', 'technical', 'fabric', 'ergonomic', 'design', 'allow', 'freedom', 'movement', 'high', 'collar', 'chin', 'protection', 'helmet', 'compatible', 'hood', 'long', 'sleeve', 'adjustable', 'cuff', 'adhesive', 'strap', 'interior', 'elastic', 'cuff', 'thumbhole', 'underarm', 'zipper', 'ventilation', 'front', 'pocket', 'waterproof', 'zipper', 'closure', 'lift', 'ticket', 'pocket', 'sleeve', 'multifunction', 'interior', 'pocket', 'integrated', 'recco', 'reflector', 'recco', 'reflector', 'small', 'transponder', 'without', 'battery', 'let', 'found', 'professional', 'mountain', 'rescue', 'team', 'case', 'avalanche', 'interior', 'antisnow', 'skirt', 'silicone', 'band', 'improves', 'garment', 'fit', 'printed', 'logo', 'detail', 'zara', 'athleticz']"
"['lightweight', 'jacket', 'made', 'technical', 'fabric', 'round', 'neck', 'long', 'sleeve', 'welt', 'pocket', 'hip', 'interior', 'pocket', 'rib', 'trim', 'front', 'zip', 'closure']"
"['lapel', 'collar', 'jacket', 'long', 'sleeve', 'buttoned', 'cuff', 'chest', 'patch', 'pocket', 'welt', 'pocket', 'hip', 'front', 'button', 'closure']"
"['jacket', 'made', 'technical', 'fabric', 'padded', 'interior', 'high', 'collar', 'foldable', 'interior', 'hood', 'long', 'sleeve', 'interior', 'rib', 'cuff', 'front', 'pocket', 'hidden', 'zip', 'closure', 'interior', 'pocket', 'detail', 'adjustable', 'hem', 'side', 'elastic', 'front', 'zip', 'hidden', 'snap', 'button', 'flap']"
"['jacket', 'made', 'waxed', 'finish', 'fabric', 'lightly', 'padded', 'interior', 'contrast', 'fabric', 'lapel', 'collar', 'long', 'sleeve', 'patch', 'pocket', 'hip', 'interior', 'pocket', 'slightly', 'cropped', 'length', 'front', 'hidden', 'zip', 'button', 'closure']"
"['varsity', 'jacket', 'elastic', 'collar', 'long', 'sleeve', 'welt', 'pocket', 'hip', 'interior', 'pocket', 'embroidered', 'appliqu', 'contrast', 'front', 'back', 'patch', 'rib', 'trim', 'front', 'snap', 'button', 'closure']"
"['quilted', 'jacket', 'made', 'technical', 'fabric', 'lapel', 'collar', 'long', 'sleeve', 'welt', 'pocket', 'hip', 'rib', 'trim', 'front', 'zip', 'closure']"
"['jacket', 'made', 'technical', 'fabric', 'padded', 'interior', 'lapel', 'collar', 'long', 'sleeve', 'elastic', 'cuff', 'welt', 'pocket', 'hip', 'interior', 'pocket', 'adjustable', 'drawstring', 'hem', 'front', 'snap', 'button', 'closure']"
"['slightly', 'cropped', 'denim', 'jacket', 'lapel', 'collar', 'long', 'sleeve', 'buttoned', 'cuff', 'flap', 'patch', 'pocket', 'chest', 'side', 'hip', 'washed', 'effect', 'front', 'button', 'closure']"
"['boxy', 'fit', 'jacket', 'lapel', 'collar', 'long', 'sleeve', 'buttoned', 'cuff', 'patch', 'pocket', 'hip', 'washed', 'effectasymmetric', 'hem', 'side', 'vent', 'front', 'button', 'closure']"
"['jacket', 'made', 'faux', 'shearling', 'fabric', 'vneckline', 'long', 'sleeve', 'elastic', 'cuff', 'lined', 'interior', 'structured', 'mesh', 'fabric', 'welt', 'pocket', 'hip', 'adjustable', 'hem', 'side', 'elastic', 'front', 'snap', 'button', 'closure']"
"['jacket', 'lightly', 'padded', 'interior', 'corduroy', 'lapel', 'collar', 'long', 'sleeve', 'patch', 'pocket', 'hip', 'front', 'button', 'closure']"
"['cropped', 'overshirt', 'lapel', 'collar', 'long', 'sleeve', 'buttoned', 'cuff', 'front', 'patch', 'pocket', 'irregular', 'finished', 'seam', 'front', 'button', 'closure']"
"['vest', 'made', 'viscose', 'wool', 'blend', 'fabric', 'vneckline', 'patch', 'pocket', 'hip', 'front', 'zip', 'closure']"
"['jacket', 'made', 'light', 'velvet', 'finish', 'fabric', 'high', 'collar', 'long', 'sleeve', 'elastic', 'cuff', 'patch', 'pocket', 'flap', 'chest', 'side', 'hip', 'allover', 'contrasting', 'topstitching', 'detail', 'elastic', 'hem', 'front', 'zip', 'hidden', 'snap', 'button', 'flap', 'origin', 'special', 'collection']"
"['cropped', 'fit', 'jacket', 'padded', 'interior', 'lapel', 'collar', 'made', 'fleece', 'fabric', 'long', 'sleeve', 'flap', 'pocket', 'hip', 'interior', 'pocket', 'adjustable', 'drawstring', 'hem', 'front', 'front', 'zip', 'closure']"
"['jacket', 'made', 'technical', 'fabric', 'padded', 'interior', 'adjustable', 'hooded', 'collar', 'long', 'sleeve', 'pocket', 'detail', 'welt', 'pocket', 'hip', 'interior', 'pocket', 'rib', 'trim', 'front', 'zip', 'closure']"
"['cropped', 'jacket', 'made', 'denim', 'undergone', 'special', 'finish', 'make', 'piece', 'unique', 'reason', 'color', 'may', 'differ', 'slightly', 'seen', 'photo', 'lapel', 'collar', 'long', 'sleeve', 'patch', 'pocket', 'hip', 'front', 'hidden', 'button', 'closure']"
"['jacket', 'made', 'technical', 'fabric', 'padded', 'interior', 'high', 'collar', 'long', 'sleeve', 'elastic', 'cuff', 'front', 'pocket', 'hidden', 'zip', 'closure', 'elastic', 'hem', 'front', 'zip', 'closure']"
"['parka', 'made', 'technical', 'fabric', 'padded', 'interior', 'high', 'collar', 'removable', 'hood', 'long', 'sleeve', 'interior', 'elastic', 'cuff', 'welt', 'pocket', 'chest', 'flap', 'pocket', 'hip', 'interior', 'pocket', 'adjustable', 'interior', 'waistband', 'drawstring', 'adjustable', 'hem', 'side', 'elastic', 'front', 'zip', 'hidden', 'snap', 'button', 'flap']"
"['straight', 'fit', 'jacket', 'made', 'wool', 'blend', 'fabric', 'notched', 'lapel', 'collar', 'long', 'sleeve', 'buttoned', 'cuff', 'welt', 'pocket', 'chest', 'flap', 'pocket', 'hip', 'interior', 'pocket', 'central', 'vent', 'back', 'hem', 'front', 'button', 'closure']"
"['cotton', 'knit', 'jacket', 'hooded', 'collar', 'long', 'sleeve', 'rib', 'trim', 'front', 'pouch', 'pocket', 'rib', 'trim', 'front', 'zip', 'closure']"
"['jacket', 'made', 'technical', 'fabric', 'brushed', 'interior', 'high', 'collar', 'adjustable', 'hood', 'long', 'sleeve', 'cuff', 'adhesive', 'strap', 'zip', 'pocket', 'chest', 'hip', 'front', 'zip', 'closure']"
"['straight', 'fit', 'blazer', 'notched', 'lapel', 'collar', 'long', 'sleeve', 'buttoned', 'cuff', 'welt', 'pocket', 'chest', 'flap', 'pocket', 'hip', 'interior', 'pocket', 'back', 'vent', 'front', 'button', 'closure']"
"['jacket', 'padded', 'interior', 'rib', 'elastic', 'collar', 'long', 'sleeve', 'flap', 'pocket', 'hip', 'interior', 'pocket', 'rib', 'trim', 'front', 'zip', 'closure']"
"['cropped', 'jacket', 'made', 'technical', 'fabric', 'hooded', 'high', 'collar', 'long', 'sleeve', 'adjustable', 'snap', 'button', 'cuff', 'front', 'patch', 'pocket', 'flap', 'hip', 'adjustable', 'hem', 'side', 'elastic', 'front', 'zip', 'hidden', 'snap', 'button', 'flap']"
"['jacket', 'made', 'technical', 'fabric', 'high', 'collar', 'adjustable', 'drawstring', 'hood', 'long', 'sleeve', 'rib', 'cuff', 'chest', 'welt', 'pocket', 'hip', 'patch', 'pocket', 'interior', 'pocket', 'adjustable', 'hem', 'elastic', 'side', 'front', 'zip', 'hidden', 'snap', 'button', 'flap']"
"['jacket', 'made', 'technical', 'fabric', 'lapel', 'collar', 'long', 'sleeve', 'pocket', 'detail', 'welt', 'pocket', 'hip', 'interior', 'pocket', 'washed', 'effect', 'elasticized', 'trim', 'front', 'zip', 'hidden', 'snap', 'button', 'flap']"
"['jacket', 'made', 'technical', 'fabric', 'high', 'collar', 'long', 'sleeve', 'adjustable', 'cuff', 'snap', 'button', 'strap', 'flap', 'patch', 'pocket', 'hip', 'adjustable', 'drawstring', 'hem', 'washed', 'effect', 'front', 'zip', 'hidden', 'snap', 'button', 'flap']"
"['puffer', 'jacket', 'made', 'technical', 'fabric', 'fill', 'blend', 'feather', 'high', 'collar', 'hood', 'long', 'sleeve', 'elastic', 'cuff', 'zip', 'pocket', 'chest', 'welt', 'pocket', 'hip', 'interior', 'pocket', 'adjustable', 'hem', 'side', 'elastic', 'front', 'zip', 'closure']"
"['puffer', 'vest', 'made', 'technical', 'fabric', 'fill', 'blend', 'feather', 'sleeveless', 'design', 'high', 'collar', 'zip', 'pocket', 'hip', 'interior', 'pocket', 'adjustable', 'hem', 'side', 'elastic', 'front', 'snap', 'button', 'closure']"
"['jacket', 'made', 'technical', 'fabric', 'lightly', 'padded', 'interior', 'rib', 'elastic', 'collar', 'long', 'sleeve', 'zip', 'pocket', 'hip', 'elastic', 'hem', 'front', 'zip', 'closure']"
"['puffer', 'vest', 'made', 'technical', 'fabric', 'fill', 'blend', 'feather', 'sleeveless', 'design', 'high', 'collar', 'front', 'zip', 'pocket', 'side', 'elastic', 'hem', 'front', 'zip', 'closure', 'zara', 'athleticz']"
"['cropped', 'jacket', 'high', 'collar', 'long', 'sleeve', 'washed', 'effect', 'front', 'zip', 'closure', 'item', 'unique', 'look', 'due', 'special', 'washing', 'process', 'reason', 'color', 'may', 'differ', 'slightly', 'seen', 'photo']"
"['cardigan', 'made', 'wool', 'blend', 'fabric', 'vneck', 'long', 'sleeve', 'welt', 'pocket', 'hip', 'front', 'button', 'closure']"
